Birthplace ID,Birthplace,Country Code,CIP2 ID,CIP2,Year,Total Population,Total Population RCA
163,"Russia","RUS","30","Interdisciplinary Studies",2017,2028,1.8082571990420027
163,"Russia","RUS","30","Interdisciplinary Studies",2018,2218,1.9119003762169289
163,"Russia","RUS","30","Interdisciplinary Studies",2019,2480,2.0693714787237494
163,"Russia","RUS","30","Interdisciplinary Studies",2020,2435,1.9025804189511724
163,"Russia","RUS","30","Interdisciplinary Studies",2021,2659,1.8951667349347778
163,"Russia","RUS","30","Interdisciplinary Studies",2022,2604,1.8332965836087698
163,"Russia","RUS","30","Interdisciplinary Studies",2023,2366,1.6460317632808192
164,"Ukraine","UKR","30","Interdisciplinary Studies",2014,1144,1.2413136255665684
164,"Ukraine","UKR","30","Interdisciplinary Studies",2015,1226,1.2690558953204485
164,"Ukraine","UKR","30","Interdisciplinary Studies",2016,1053,1.0602884689467593
164,"Ukraine","UKR","30","Interdisciplinary Studies",2017,1091,1.071873018221926
164,"Ukraine","UKR","30","Interdisciplinary Studies",2018,1195,1.1487275786238254
164,"Ukraine","UKR","30","Interdisciplinary Studies",2019,1309,1.2242102355725977
164,"Ukraine","UKR","30","Interdisciplinary Studies",2020,1392,1.1992754702857158
164,"Ukraine","UKR","30","Interdisciplinary Studies",2021,1669,1.309011074587088
164,"Ukraine","UKR","30","Interdisciplinary Studies",2022,1680,1.2798439576064446
164,"Ukraine","UKR","30","Interdisciplinary Studies",2023,1781,1.2812835896000745
168,"Montenegro","MNE","30","Interdisciplinary Studies",2014,15,0.47323662636262004
168,"Montenegro","MNE","30","Interdisciplinary Studies",2015,15,0.347002575361055
168,"Montenegro","MNE","30","Interdisciplinary Studies",2016,16,0.3041448511425964
168,"Montenegro","MNE","30","Interdisciplinary Studies",2017,28,0.5096278586544822
168,"Montenegro","MNE","30","Interdisciplinary Studies",2018,12,0.22541208804587504
168,"Montenegro","MNE","30","Interdisciplinary Studies",2019,27,0.49059297955880177
168,"Montenegro","MNE","30","Interdisciplinary Studies",2020,204,3.656759803434592
168,"Montenegro","MNE","30","Interdisciplinary Studies",2021,203,3.4657371689451844
168,"Montenegro","MNE","30","Interdisciplinary Studies",2022,202,3.66543486771755
168,"Montenegro","MNE","30","Interdisciplinary Studies",2023,225,3.8067814128731974
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2014,249,1.5468328237403444
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2015,262,1.4875376378189538
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2016,228,1.206593164873374
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2017,188,0.956488414297996
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2018,226,1.0287908918916964
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2019,311,1.2743368608063816
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2020,593,2.1358578232815066
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2021,627,2.0857431291650417
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2022,649,1.8832862629950862
200,"Afghanistan","AFG","30","Interdisciplinary Studies",2023,609,1.5385471341319426
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2014,1203,2.27443416419361
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2015,1320,2.2676851311593484
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2016,1578,2.584395418719412
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2017,1656,2.515110550903902
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2018,1651,2.3349335711142656
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2019,1766,2.3432665201424445
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2020,1795,2.279272649117375
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2021,1835,2.0985147252262175
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2022,1962,2.084859720148056
202,"Bangladesh","BGD","30","Interdisciplinary Studies",2023,1929,1.9631035120172042
203,"Bhutan","BTN","30","Interdisciplinary Studies",2014,10,0.11974691424951886
203,"Bhutan","BTN","30","Interdisciplinary Studies",2015,121,1.0619105575211107
203,"Bhutan","BTN","30","Interdisciplinary Studies",2016,131,0.8621641729509534
203,"Bhutan","BTN","30","Interdisciplinary Studies",2017,148,0.8673875046021527
203,"Bhutan","BTN","30","Interdisciplinary Studies",2018,142,0.7527555264895053
203,"Bhutan","BTN","30","Interdisciplinary Studies",2019,144,0.793308633591103
203,"Bhutan","BTN","30","Interdisciplinary Studies",2020,19,0.10063252910892807
203,"Bhutan","BTN","30","Interdisciplinary Studies",2021,18,0.09727635060573112
203,"Bhutan","BTN","30","Interdisciplinary Studies",2022,6,0.034533854436931556
203,"Bhutan","BTN","30","Interdisciplinary Studies",2023,6,0.0401111474085331
205,"Myanmar","MMR","30","Interdisciplinary Studies",2014,143,0.47106945534502553
205,"Myanmar","MMR","30","Interdisciplinary Studies",2015,69,0.20162454416733328
205,"Myanmar","MMR","30","Interdisciplinary Studies",2016,93,0.24840709235203184
205,"Myanmar","MMR","30","Interdisciplinary Studies",2017,265,0.6589674798028217
205,"Myanmar","MMR","30","Interdisciplinary Studies",2018,331,0.7534238814599952
205,"Myanmar","MMR","30","Interdisciplinary Studies",2019,377,0.819567464295118
205,"Myanmar","MMR","30","Interdisciplinary Studies",2020,389,0.7923559905253152
205,"Myanmar","MMR","30","Interdisciplinary Studies",2021,478,0.8801119567576536
205,"Myanmar","MMR","30","Interdisciplinary Studies",2022,394,0.7011052497174247
205,"Myanmar","MMR","30","Interdisciplinary Studies",2023,353,0.6030306454165411
206,"Cambodia","KHM","30","Interdisciplinary Studies",2014,213,0.4590500286350068
206,"Cambodia","KHM","30","Interdisciplinary Studies",2015,198,0.41679366145308466
206,"Cambodia","KHM","30","Interdisciplinary Studies",2016,260,0.5614311927821722
206,"Cambodia","KHM","30","Interdisciplinary Studies",2017,282,0.6064301514371542
206,"Cambodia","KHM","30","Interdisciplinary Studies",2018,237,0.5029941219834584
206,"Cambodia","KHM","30","Interdisciplinary Studies",2019,272,0.5818262167283869
206,"Cambodia","KHM","30","Interdisciplinary Studies",2020,226,0.4727251130221975
206,"Cambodia","KHM","30","Interdisciplinary Studies",2021,174,0.3423643793718017
206,"Cambodia","KHM","30","Interdisciplinary Studies",2022,280,0.5374621731639401
206,"Cambodia","KHM","30","Interdisciplinary Studies",2023,297,0.5697436809271947
207,"China","CHN","30","Interdisciplinary Studies",2014,5263,1.115911262758089
207,"China","CHN","30","Interdisciplinary Studies",2015,5673,1.1227903218886883
207,"China","CHN","30","Interdisciplinary Studies",2016,5943,1.136380725361756
207,"China","CHN","30","Interdisciplinary Studies",2017,6092,1.093453666331674
207,"China","CHN","30","Interdisciplinary Studies",2018,6222,1.042736586658768
207,"China","CHN","30","Interdisciplinary Studies",2019,6514,1.0335012803578734
207,"China","CHN","30","Interdisciplinary Studies",2020,6897,1.0198214125187175
207,"China","CHN","30","Interdisciplinary Studies",2021,7261,1.0069926874225608
207,"China","CHN","30","Interdisciplinary Studies",2022,7202,0.9690568704821865
207,"China","CHN","30","Interdisciplinary Studies",2023,7860,1.0482524230059542
208,"Cyprus","CYP","30","Interdisciplinary Studies",2014,23,1.4702599013612723
208,"Cyprus","CYP","30","Interdisciplinary Studies",2015,22,1.0825684194000698
208,"Cyprus","CYP","30","Interdisciplinary Studies",2016,21,0.8605702387094529
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2014,1010,1.2950662009368736
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2015,1036,1.2639106077731714
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2016,1083,1.3490727801905815
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2017,1029,1.2599021882695927
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2018,1103,1.3312134384914145
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2019,1310,1.5861089814547575
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2020,1184,1.3884507205636318
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2021,1163,1.2758509355596177
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2022,1182,1.3071203077400442
209,"Hong Kong","HKG","30","Interdisciplinary Studies",2023,1195,1.3399286893710332
210,"India","IND","30","Interdisciplinary Studies",2014,22542,3.3424715835361587
210,"India","IND","30","Interdisciplinary Studies",2015,23627,3.265481608977588
210,"India","IND","30","Interdisciplinary Studies",2016,23560,3.1260556977229625
210,"India","IND","30","Interdisciplinary Studies",2017,24286,3.0266739479076348
210,"India","IND","30","Interdisciplinary Studies",2018,24583,2.850796100855238
210,"India","IND","30","Interdisciplinary Studies",2019,24752,2.703815185700832
210,"India","IND","30","Interdisciplinary Studies",2020,25085,2.520736595432397
210,"India","IND","30","Interdisciplinary Studies",2021,25270,2.3480085662211563
210,"India","IND","30","Interdisciplinary Studies",2022,25872,2.309314891793324
210,"India","IND","30","Interdisciplinary Studies",2023,26367,2.3110507434568306
211,"Indonesia","IDN","30","Interdisciplinary Studies",2014,414,1.4976406877016541
211,"Indonesia","IDN","30","Interdisciplinary Studies",2015,444,1.6251173854123107
211,"Indonesia","IDN","30","Interdisciplinary Studies",2016,239,0.8689191903658997
211,"Indonesia","IDN","30","Interdisciplinary Studies",2017,325,1.1257775400584336
211,"Indonesia","IDN","30","Interdisciplinary Studies",2018,348,1.1821818944791198
211,"Indonesia","IDN","30","Interdisciplinary Studies",2019,379,1.2403106847762966
211,"Indonesia","IDN","30","Interdisciplinary Studies",2020,430,1.3196770370126862
211,"Indonesia","IDN","30","Interdisciplinary Studies",2021,598,1.7045434333394827
211,"Indonesia","IDN","30","Interdisciplinary Studies",2022,582,1.6104571476590992
211,"Indonesia","IDN","30","Interdisciplinary Studies",2023,585,1.6316773175177597
212,"Iran","IRN","30","Interdisciplinary Studies",2014,2773,2.693039181365453
212,"Iran","IRN","30","Interdisciplinary Studies",2015,2451,2.2769693486814937
212,"Iran","IRN","30","Interdisciplinary Studies",2016,2643,2.417108777629556
212,"Iran","IRN","30","Interdisciplinary Studies",2017,2742,2.4659320622383145
212,"Iran","IRN","30","Interdisciplinary Studies",2018,2788,2.406322214417268
212,"Iran","IRN","30","Interdisciplinary Studies",2019,2716,2.25541359674994
212,"Iran","IRN","30","Interdisciplinary Studies",2020,2718,2.1180422635421654
212,"Iran","IRN","30","Interdisciplinary Studies",2021,2891,2.135388108898448
212,"Iran","IRN","30","Interdisciplinary Studies",2022,3010,2.18794609606007
212,"Iran","IRN","30","Interdisciplinary Studies",2023,2987,2.132077941550105
213,"Iraq","IRQ","30","Interdisciplinary Studies",2014,354,0.9564930521281465
213,"Iraq","IRQ","30","Interdisciplinary Studies",2015,537,1.331312931802208
213,"Iraq","IRQ","30","Interdisciplinary Studies",2016,559,1.2678192872371445
213,"Iraq","IRQ","30","Interdisciplinary Studies",2017,704,1.4431516845321921
213,"Iraq","IRQ","30","Interdisciplinary Studies",2018,794,1.4806608594028665
213,"Iraq","IRQ","30","Interdisciplinary Studies",2019,882,1.5576488056693911
213,"Iraq","IRQ","30","Interdisciplinary Studies",2020,774,1.2098458674617658
213,"Iraq","IRQ","30","Interdisciplinary Studies",2021,893,1.286924227121731
213,"Iraq","IRQ","30","Interdisciplinary Studies",2022,742,1.0524633816970639
213,"Iraq","IRQ","30","Interdisciplinary Studies",2023,735,1.0552731398755018
214,"Israel","ISR","30","Interdisciplinary Studies",2014,643,1.7267697643799955
214,"Israel","ISR","30","Interdisciplinary Studies",2015,594,1.5381170808345117
214,"Israel","ISR","30","Interdisciplinary Studies",2016,539,1.3561913528616087
214,"Israel","ISR","30","Interdisciplinary Studies",2017,628,1.5391878083834405
214,"Israel","ISR","30","Interdisciplinary Studies",2018,587,1.3852699448172754
214,"Israel","ISR","30","Interdisciplinary Studies",2019,523,1.2187247556776704
214,"Israel","ISR","30","Interdisciplinary Studies",2020,703,1.5568999649055575
214,"Israel","ISR","30","Interdisciplinary Studies",2021,852,1.8002562127463992
214,"Israel","ISR","30","Interdisciplinary Studies",2022,883,1.8904998768902286
214,"Israel","ISR","30","Interdisciplinary Studies",2023,889,1.8888445530935818
215,"Japan","JPN","30","Interdisciplinary Studies",2014,1934,2.3366917482471536
215,"Japan","JPN","30","Interdisciplinary Studies",2015,2030,2.380226049442386
215,"Japan","JPN","30","Interdisciplinary Studies",2016,2277,2.645189636143154
215,"Japan","JPN","30","Interdisciplinary Studies",2017,1829,2.0875830290190596
215,"Japan","JPN","30","Interdisciplinary Studies",2018,1694,1.860045904510578
215,"Japan","JPN","30","Interdisciplinary Studies",2019,1843,2.000400927957198
215,"Japan","JPN","30","Interdisciplinary Studies",2020,2217,2.301853460831845
215,"Japan","JPN","30","Interdisciplinary Studies",2021,1922,1.8905570166869907
215,"Japan","JPN","30","Interdisciplinary Studies",2022,2254,2.1984167589235115
215,"Japan","JPN","30","Interdisciplinary Studies",2023,2391,2.3604572518900744
216,"Jordan","JOR","30","Interdisciplinary Studies",2014,431,2.699262748298534
216,"Jordan","JOR","30","Interdisciplinary Studies",2015,377,2.197681456046133
216,"Jordan","JOR","30","Interdisciplinary Studies",2016,432,2.4551991339176436
216,"Jordan","JOR","30","Interdisciplinary Studies",2017,398,2.1232251935274324
216,"Jordan","JOR","30","Interdisciplinary Studies",2018,419,2.062984808704625
216,"Jordan","JOR","30","Interdisciplinary Studies",2019,595,2.7320553516804367
216,"Jordan","JOR","30","Interdisciplinary Studies",2020,937,3.9146494993217713
216,"Jordan","JOR","30","Interdisciplinary Studies",2021,995,3.720852482941093
216,"Jordan","JOR","30","Interdisciplinary Studies",2022,993,3.6232249785711947
216,"Jordan","JOR","30","Interdisciplinary Studies",2023,973,3.5190092985192174
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2014,106,1.9095453383230314
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2015,119,1.99452890130767
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2016,153,2.2774784554358742
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2017,116,1.6232567676326306
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2018,117,1.5584477821032447
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2019,87,1.060653989354486
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2020,70,0.7405058195728046
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2021,40,0.3811097291602848
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2022,58,0.4764376509366419
218,"Kazakhstan","KAZ","30","Interdisciplinary Studies",2023,119,0.835719287282676
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2017,20,2.780747153582321
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2018,20,1.4531992431894616
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2019,20,0.7925127497409777
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2020,20,0.6055247462021551
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2021,20,0.4366060389275864
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2022,19,0.3843329661360656
219,"Kyrgyzstan","KGZ","30","Interdisciplinary Studies",2023,42,0.811815490575735
222,"Kuwait","KWT","30","Interdisciplinary Studies",2014,51,0.6804401725759255
222,"Kuwait","KWT","30","Interdisciplinary Studies",2015,50,0.6538879637990523
222,"Kuwait","KWT","30","Interdisciplinary Studies",2016,87,1.0918186986644414
222,"Kuwait","KWT","30","Interdisciplinary Studies",2017,127,1.573328190834591
222,"Kuwait","KWT","30","Interdisciplinary Studies",2018,180,2.0602753767348814
222,"Kuwait","KWT","30","Interdisciplinary Studies",2019,138,1.4555670301607866
222,"Kuwait","KWT","30","Interdisciplinary Studies",2020,162,1.520664915300483
222,"Kuwait","KWT","30","Interdisciplinary Studies",2021,164,1.4141493930132472
222,"Kuwait","KWT","30","Interdisciplinary Studies",2022,149,1.1801160209777886
222,"Kuwait","KWT","30","Interdisciplinary Studies",2023,207,1.5986771021072879
223,"Laos","LAO","30","Interdisciplinary Studies",2014,133,0.22069161940770662
223,"Laos","LAO","30","Interdisciplinary Studies",2015,201,0.3305199610773564
223,"Laos","LAO","30","Interdisciplinary Studies",2016,380,0.6256144978465112
223,"Laos","LAO","30","Interdisciplinary Studies",2017,484,0.7984032925405397
223,"Laos","LAO","30","Interdisciplinary Studies",2018,439,0.7146311712235035
223,"Laos","LAO","30","Interdisciplinary Studies",2019,540,0.885811697547295
223,"Laos","LAO","30","Interdisciplinary Studies",2020,492,0.7832548740580545
223,"Laos","LAO","30","Interdisciplinary Studies",2021,363,0.5730911873562697
223,"Laos","LAO","30","Interdisciplinary Studies",2022,311,0.49895260200777164
223,"Laos","LAO","30","Interdisciplinary Studies",2023,373,0.6330920527057635
224,"Lebanon","LBN","30","Interdisciplinary Studies",2014,629,1.9054074377859043
224,"Lebanon","LBN","30","Interdisciplinary Studies",2015,695,2.059883178264601
224,"Lebanon","LBN","30","Interdisciplinary Studies",2016,825,2.366584470222619
224,"Lebanon","LBN","30","Interdisciplinary Studies",2017,843,2.3627834775522585
224,"Lebanon","LBN","30","Interdisciplinary Studies",2018,748,2.030495461960378
224,"Lebanon","LBN","30","Interdisciplinary Studies",2019,675,1.8090387128988676
224,"Lebanon","LBN","30","Interdisciplinary Studies",2020,636,1.5647593342486577
224,"Lebanon","LBN","30","Interdisciplinary Studies",2021,667,1.530016078263827
224,"Lebanon","LBN","30","Interdisciplinary Studies",2022,771,1.7354496566044462
224,"Lebanon","LBN","30","Interdisciplinary Studies",2023,833,1.8158396389027236
226,"Malaysia","MYS","30","Interdisciplinary Studies",2014,402,1.9118435783704963
226,"Malaysia","MYS","30","Interdisciplinary Studies",2015,342,1.6204321979884675
226,"Malaysia","MYS","30","Interdisciplinary Studies",2016,363,1.709402359611655
226,"Malaysia","MYS","30","Interdisciplinary Studies",2017,304,1.3468936105678067
226,"Malaysia","MYS","30","Interdisciplinary Studies",2018,236,0.9969671098213344
226,"Malaysia","MYS","30","Interdisciplinary Studies",2019,333,1.3830049709467176
226,"Malaysia","MYS","30","Interdisciplinary Studies",2020,391,1.5306246643168318
226,"Malaysia","MYS","30","Interdisciplinary Studies",2021,391,1.4536062384456574
226,"Malaysia","MYS","30","Interdisciplinary Studies",2022,397,1.4404374704692673
226,"Malaysia","MYS","30","Interdisciplinary Studies",2023,478,1.7623884115098716
228,"Mongolia","MNG","30","Interdisciplinary Studies",2019,71,2.7415238460188984
228,"Mongolia","MNG","30","Interdisciplinary Studies",2020,82,2.0997875099353935
228,"Mongolia","MNG","30","Interdisciplinary Studies",2021,90,1.6216049651556887
228,"Mongolia","MNG","30","Interdisciplinary Studies",2022,89,1.4942557280694175
228,"Mongolia","MNG","30","Interdisciplinary Studies",2023,84,1.2526816144550394
229,"Nepal","NPL","30","Interdisciplinary Studies",2014,425,1.829053097142421
229,"Nepal","NPL","30","Interdisciplinary Studies",2015,547,2.003190565136386
229,"Nepal","NPL","30","Interdisciplinary Studies",2016,502,1.6680296316313128
229,"Nepal","NPL","30","Interdisciplinary Studies",2017,580,1.6407662052262337
229,"Nepal","NPL","30","Interdisciplinary Studies",2018,728,1.7984433544559963
229,"Nepal","NPL","30","Interdisciplinary Studies",2019,786,1.6741755889547965
229,"Nepal","NPL","30","Interdisciplinary Studies",2020,817,1.6149532543702403
229,"Nepal","NPL","30","Interdisciplinary Studies",2021,982,1.6652047595656787
229,"Nepal","NPL","30","Interdisciplinary Studies",2022,1050,1.6173186572548404
229,"Nepal","NPL","30","Interdisciplinary Studies",2023,895,1.3174283526624873
231,"Pakistan","PAK","30","Interdisciplinary Studies",2014,2473,2.671474037585982
231,"Pakistan","PAK","30","Interdisciplinary Studies",2015,2639,2.660491329212567
231,"Pakistan","PAK","30","Interdisciplinary Studies",2016,2781,2.7154213416029878
231,"Pakistan","PAK","30","Interdisciplinary Studies",2017,3181,2.916032274274444
231,"Pakistan","PAK","30","Interdisciplinary Studies",2018,3496,3.0680011573344332
231,"Pakistan","PAK","30","Interdisciplinary Studies",2019,3133,2.6451568240885956
231,"Pakistan","PAK","30","Interdisciplinary Studies",2020,3162,2.5118037559342157
231,"Pakistan","PAK","30","Interdisciplinary Studies",2021,3840,2.877131021170158
231,"Pakistan","PAK","30","Interdisciplinary Studies",2022,3708,2.6968505046326223
231,"Pakistan","PAK","30","Interdisciplinary Studies",2023,3688,2.625625249954113
233,"Philippines","PHL","30","Interdisciplinary Studies",2014,9196,1.4790557882239186
233,"Philippines","PHL","30","Interdisciplinary Studies",2015,9070,1.4018129576105223
233,"Philippines","PHL","30","Interdisciplinary Studies",2016,9219,1.4297596552711205
233,"Philippines","PHL","30","Interdisciplinary Studies",2017,9169,1.3842711712742508
233,"Philippines","PHL","30","Interdisciplinary Studies",2018,9389,1.3830686514111858
233,"Philippines","PHL","30","Interdisciplinary Studies",2019,9362,1.3493078068785826
233,"Philippines","PHL","30","Interdisciplinary Studies",2020,8767,1.2192475248401755
233,"Philippines","PHL","30","Interdisciplinary Studies",2021,8585,1.1331224899077212
233,"Philippines","PHL","30","Interdisciplinary Studies",2022,8642,1.130956347800528
233,"Philippines","PHL","30","Interdisciplinary Studies",2023,8377,1.0964589909725728
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2014,254,3.389109202197602
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2015,289,3.484887964619009
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2016,237,2.4908525010331406
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2017,237,2.2833315570148565
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2018,187,1.6367743270727115
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2019,226,1.762215292712034
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2020,201,1.4264293985332617
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2021,175,1.1388287557713002
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2022,240,1.4170421862682632
235,"Saudi Arabia","SAU","30","Interdisciplinary Studies",2023,349,1.9871029103761784
236,"Singapore","SGP","30","Interdisciplinary Studies",2014,168,1.9946916025360801
236,"Singapore","SGP","30","Interdisciplinary Studies",2015,265,3.018905311552136
236,"Singapore","SGP","30","Interdisciplinary Studies",2016,306,3.4821936414723345
236,"Singapore","SGP","30","Interdisciplinary Studies",2017,326,3.548401794784905
236,"Singapore","SGP","30","Interdisciplinary Studies",2018,324,3.4100851982496576
236,"Singapore","SGP","30","Interdisciplinary Studies",2019,251,2.5694071542881427
236,"Singapore","SGP","30","Interdisciplinary Studies",2020,156,1.4408496540807385
236,"Singapore","SGP","30","Interdisciplinary Studies",2021,103,0.8648158078757961
236,"Singapore","SGP","30","Interdisciplinary Studies",2022,105,0.8543041201237611
236,"Singapore","SGP","30","Interdisciplinary Studies",2023,33,0.2591147450354351
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2014,390,2.5044817456315602
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2015,449,2.7334250229890222
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2016,346,2.094448993031838
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2017,454,2.636747911855319
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2018,486,2.699723321517913
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2019,390,2.0465660929449685
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2020,378,1.8730786217526103
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2021,351,1.6199109628868653
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2022,243,1.1106840505255202
238,"Sri Lanka","LKA","30","Interdisciplinary Studies",2023,265,1.1658982443622046
239,"Syria","SYR","30","Interdisciplinary Studies",2014,343,1.9750427701855318
239,"Syria","SYR","30","Interdisciplinary Studies",2015,359,1.9307459357855532
239,"Syria","SYR","30","Interdisciplinary Studies",2016,321,1.6794696748169544
239,"Syria","SYR","30","Interdisciplinary Studies",2017,319,1.5302373527203346
239,"Syria","SYR","30","Interdisciplinary Studies",2018,386,1.6842527873621302
239,"Syria","SYR","30","Interdisciplinary Studies",2019,408,1.764919126864144
239,"Syria","SYR","30","Interdisciplinary Studies",2020,428,1.5756029134701077
239,"Syria","SYR","30","Interdisciplinary Studies",2021,467,1.563426773488326
239,"Syria","SYR","30","Interdisciplinary Studies",2022,490,1.6016796231583132
239,"Syria","SYR","30","Interdisciplinary Studies",2023,491,1.5942590428818366
240,"Taiwan","TWN","30","Interdisciplinary Studies",2014,1646,1.4299396030768206
240,"Taiwan","TWN","30","Interdisciplinary Studies",2015,1862,1.5731709435649597
240,"Taiwan","TWN","30","Interdisciplinary Studies",2016,1938,1.6719973880975734
240,"Taiwan","TWN","30","Interdisciplinary Studies",2017,2333,2.0026581021344594
240,"Taiwan","TWN","30","Interdisciplinary Studies",2018,2477,2.064630398298229
240,"Taiwan","TWN","30","Interdisciplinary Studies",2019,2431,1.9925113380554145
240,"Taiwan","TWN","30","Interdisciplinary Studies",2020,2469,1.91530579052543
240,"Taiwan","TWN","30","Interdisciplinary Studies",2021,2480,1.8517258902563227
240,"Taiwan","TWN","30","Interdisciplinary Studies",2022,2180,1.6269794688928625
240,"Taiwan","TWN","30","Interdisciplinary Studies",2023,2203,1.6596000062417153
242,"Thailand","THA","30","Interdisciplinary Studies",2014,727,1.0979433662971916
242,"Thailand","THA","30","Interdisciplinary Studies",2015,741,1.0726125490750968
242,"Thailand","THA","30","Interdisciplinary Studies",2016,587,0.86957532723995
242,"Thailand","THA","30","Interdisciplinary Studies",2017,526,0.7376093577943799
242,"Thailand","THA","30","Interdisciplinary Studies",2018,615,0.8176451410540984
242,"Thailand","THA","30","Interdisciplinary Studies",2019,789,1.0194987383896164
242,"Thailand","THA","30","Interdisciplinary Studies",2020,993,1.2234129873173891
242,"Thailand","THA","30","Interdisciplinary Studies",2021,1043,1.198420916377042
242,"Thailand","THA","30","Interdisciplinary Studies",2022,1096,1.2287478617534824
242,"Thailand","THA","30","Interdisciplinary Studies",2023,1245,1.3871967346163512
243,"Turkey","TUR","30","Interdisciplinary Studies",2014,178,0.5770432423679623
243,"Turkey","TUR","30","Interdisciplinary Studies",2015,220,0.6689122146933599
243,"Turkey","TUR","30","Interdisciplinary Studies",2016,213,0.6312866952488053
243,"Turkey","TUR","30","Interdisciplinary Studies",2017,195,0.5690540682828488
243,"Turkey","TUR","30","Interdisciplinary Studies",2018,301,0.8142278204661946
243,"Turkey","TUR","30","Interdisciplinary Studies",2019,268,0.6999485871736238
243,"Turkey","TUR","30","Interdisciplinary Studies",2020,261,0.6172153216535939
243,"Turkey","TUR","30","Interdisciplinary Studies",2021,396,0.8586371946616015
243,"Turkey","TUR","30","Interdisciplinary Studies",2022,414,0.8405556758614013
243,"Turkey","TUR","30","Interdisciplinary Studies",2023,376,0.73483616763254
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2014,56,3.0471117201392026
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2015,70,2.643378652888872
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2016,114,3.5138428669402617
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2017,98,2.5159006888534785
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2018,100,2.22882178125845
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2019,89,1.7848976025034269
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2020,112,1.776360931567716
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2021,108,1.3585729786816165
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2022,115,1.356368878096555
245,"United Arab Emirates","ARE","30","Interdisciplinary Studies",2023,87,1.000432935830402
