PUMA ID,PUMA,Year,Average Wage,Average Wage Appx MOE,Record Count,Total Population,Total Population MOE Appx
"79500US0801704","South Denver PUMA, CO",2021,85601.22727272728,88522.89550004154,37,770,677.5842386537865
"79500US0801704","South Denver PUMA, CO",2022,95662.4624829468,102234.11945267709,39,733,661.3121519960682
"79500US0801704","South Denver PUMA, CO",2023,91731.23906408952,85847.9380112742,49,983,764.6204534606287
"79500US0801705","Glendale PUMA, CO",2014,61946.42759562842,55449.25705591438,32,732,661.4046059389761
"79500US0801705","Glendale PUMA, CO",2015,62281.28610729023,56138.97873473935,30,727,659.2511583119729
"79500US0801705","Glendale PUMA, CO",2016,64851.62076053443,43432.49130340034,40,973,761.7033387643778
"79500US0801705","Glendale PUMA, CO",2017,66573.3511972634,31830.23328939807,36,877,723.6222342698337
"79500US0801705","Glendale PUMA, CO",2018,68998.9705882353,40882.021070800474,35,714,653.6138728615849
"79500US0801705","Glendale PUMA, CO",2019,68644.33333333333,36454.03913067147,36,792,688.1529482052251
"79500US0801705","Glendale PUMA, CO",2020,73010.05785123968,28489.370801636953,39,1210,848.7455198918939
"79500US0801705","Glendale PUMA, CO",2021,79966.8503767492,32658.37631313597,30,929,744.7930425120069
"79500US0801705","Glendale PUMA, CO",2022,86226.83950617284,41715.8714262963,34,972,761.6911219902644
"79500US0801705","Glendale PUMA, CO",2023,90046.73505154639,37024.139524804785,34,970,760.8816143242962
"79500US0801800","Northeast Colorado PUMA, CO",2014,32872.69047619047,40977.50665415571,13,84,224.79752973724112
"79500US0801800","Northeast Colorado PUMA, CO",2015,28265.900826446283,38101.76513413891,15,121,269.6845501445083
"79500US0801800","Northeast Colorado PUMA, CO",2016,32917.232558139534,75472.48132443475,12,86,227.458842083603
"79500US0801800","Northeast Colorado PUMA, CO",2017,40895.55172413793,86221.73393438717,11,87,228.77511554298718
"79500US0801800","Northeast Colorado PUMA, CO",2018,48031.0099009901,85167.80047412249,13,101,246.46012465438176
"79500US0801800","Northeast Colorado PUMA, CO",2019,48988.25263157895,90337.09679705583,12,95,239.0491216663084
"79500US0801800","Northeast Colorado PUMA, CO",2020,66750.97142857143,102276.92863088538,11,70,205.25481727230877
"79500US0801800","Northeast Colorado PUMA, CO",2021,64201.1746031746,100451.35121096857,10,63,194.7347257855901
"79500US0801800","Northeast Colorado PUMA, CO",2022,95133.32026143791,163671.62813315509,23,306,428.2062516650796
"79500US0801800","Northeast Colorado PUMA, CO",2023,155561.71260997068,153196.04690154074,17,341,451.88828947736755
"79500US0801900","Southeast Colorado PUMA, CO",2014,24041.0395480226,20514.65104371331,14,177,325.8390357984816
"79500US0801900","Southeast Colorado PUMA, CO",2015,27707.25925925926,23668.089715905036,16,216,359.75579945978706
"79500US0801900","Southeast Colorado PUMA, CO",2016,35148.06481481482,74431.95121158133,17,216,359.7539929862242
"79500US0801900","Southeast Colorado PUMA, CO",2017,35754.97757847534,75637.65899249374,16,223,365.4830598051144
"79500US0801900","Southeast Colorado PUMA, CO",2018,45776.68789808917,103488.40505471519,12,157,306.9472652040785
"79500US0801900","Southeast Colorado PUMA, CO",2019,60766.80198019802,164891.06923620228,10,101,246.39760589342544
"79500US0801900","Southeast Colorado PUMA, CO",2020,61977.7972972973,215660.3612809115,9,74,210.989494119391
"79500US0801900","Southeast Colorado PUMA, CO",2021,51483.96621621621,69767.73075426774,12,148,298.0940376697798
"79500US0801900","Southeast Colorado PUMA, CO",2022,60005.41860465116,73174.20432937983,12,129,278.4032121723185
"79500US0801900","Southeast Colorado PUMA, CO",2023,50711.605633802814,23944.316216974115,13,142,292.0439613823719
"79500US0802001","El Paso Teller PUMA, CO",2014,117600.13175675676,142943.98529021896,14,296,421.23981967121534
"79500US0802001","El Paso Teller PUMA, CO",2015,75958.03862660944,85455.91554572804,13,233,373.96026673691966
"79500US0802001","El Paso Teller PUMA, CO",2016,75585.35177865613,79935.19386558438,14,253,389.6527510705914
"79500US0802001","El Paso Teller PUMA, CO",2017,101754.44117647059,74772.20930477319,19,442,514.2615077594619
"79500US0802001","El Paso Teller PUMA, CO",2018,101589.83072916667,77783.0609928325,15,384,479.6208957561402
"79500US0802001","El Paso Teller PUMA, CO",2019,95221.10416666667,77258.44297753426,17,384,479.63750687046485
"79500US0802001","El Paso Teller PUMA, CO",2020,99574.4223918575,74164.71206891625,17,393,485.2502915765013
"79500US0802001","El Paso Teller PUMA, CO",2021,99620.26351351352,71541.94597751564,17,444,515.607467330486
"79500US0802001","El Paso Teller PUMA, CO",2022,85701.81660899654,83574.06464647937,13,289,416.2822586464004
"79500US0802001","El Paso Teller PUMA, CO",2023,95525.32840236687,96451.21999843656,14,338,450.0165645906355
"79500US0802002","North El Paso PUMA, CO",2014,108542.88502673797,150140.74646062427,15,374,473.0408411441897
"79500US0802002","North El Paso PUMA, CO",2015,113521.8947368421,128258.0331053416,19,532,563.4053900248928
"79500US0802002","North El Paso PUMA, CO",2016,119809.64176245211,144947.1786118845,20,522,558.229729712631
"79500US0802002","North El Paso PUMA, CO",2017,123118.69444444444,164277.422064341,17,468,528.9312503143633
"79500US0802002","North El Paso PUMA, CO",2018,102150.02591792657,151705.50132184307,19,463,526.2192526625191
"79500US0802002","North El Paso PUMA, CO",2019,83497.39433551198,121803.01232504123,18,459,524.0451497743627
"79500US0802002","North El Paso PUMA, CO",2020,86505.18241758241,121007.0762600118,18,455,521.8405102388575
"79500US0802002","North El Paso PUMA, CO",2021,69837.04732510287,42845.01489016043,20,486,539.315787006214
"79500US0802002","North El Paso PUMA, CO",2022,86932.22651933701,56889.23616055539,24,543,569.9100592099826
"79500US0802002","North El Paso PUMA, CO",2023,160010.07460732985,146165.0142041159,31,764,675.0887719047532
"79500US0802003","West Colorado Springs PUMA, CO",2014,81677.73853211009,177130.8828781467,11,218,361.7188126958662
"79500US0802003","West Colorado Springs PUMA, CO",2015,96425.77900552486,201057.8710574282,10,181,329.7251828470365
"79500US0802003","West Colorado Springs PUMA, CO",2016,58218.72480620155,104847.13638226346,12,258,393.38471910512703
"79500US0802003","West Colorado Springs PUMA, CO",2017,63395.13846153846,69507.56523775609,16,390,483.00192024291863
"79500US0802003","West Colorado Springs PUMA, CO",2018,63236.717894736845,64931.735730071174,21,475,532.6459416028274
"79500US0802003","West Colorado Springs PUMA, CO",2019,72227.73085846868,69702.12589837483,22,431,507.6448471231056
"79500US0802003","West Colorado Springs PUMA, CO",2020,73737.3462184874,91117.48290730877,24,595,595.6297593398946
"79500US0802003","West Colorado Springs PUMA, CO",2021,82440.0499194847,92183.60013478572,26,621,608.3567543340179
"79500US0802003","West Colorado Springs PUMA, CO",2022,79678.13075506446,107751.50052286094,23,543,569.3640041173655
"79500US0802003","West Colorado Springs PUMA, CO",2023,80512.9759519038,108669.53045803698,19,499,545.9801383185218
"79500US0802004","Central Colorado Springs PUMA, CO",2014,85873.41747572816,146687.55881694012,6,103,248.8941558457459
"79500US0802004","Central Colorado Springs PUMA, CO",2015,78553.18446601942,145148.3683424918,6,103,248.9047775469278
"79500US0802004","Central Colorado Springs PUMA, CO",2016,74340.71962616823,154446.95641595082,6,107,253.69206612302426
"79500US0802004","Central Colorado Springs PUMA, CO",2018,38362.71875,58971.70054941214,7,128,277.4382981255596
"79500US0802004","Central Colorado Springs PUMA, CO",2019,44136.05464480874,59945.310065832426,11,183,331.57219424393884
"79500US0802004","Central Colorado Springs PUMA, CO",2020,47828.70850202429,44103.82465511366,12,247,384.9893916106652
"79500US0802004","Central Colorado Springs PUMA, CO",2021,55128.29583333333,48808.609934584325,13,240,379.52536295233654
"79500US0802004","Central Colorado Springs PUMA, CO",2022,56836.51203501094,39701.61396044352,19,457,522.6988342488303
"79500US0802004","Central Colorado Springs PUMA, CO",2023,63181.010256410256,43359.15223307411,15,390,483.0999863405228
"79500US0802005","Northeast Colorado Springs PUMA, CO",2014,74830.94901960784,64770.83585333035,9,255,391.13713590431354
"79500US0802005","Northeast Colorado Springs PUMA, CO",2015,53509.35211267605,78670.30163311181,7,213,357.63569029224766
"79500US0802005","Northeast Colorado Springs PUMA, CO",2016,46193.75263157895,85745.4380112759,7,190,337.85740456304956
"79500US0802005","Northeast Colorado Springs PUMA, CO",2017,57623.9593220339,54122.60162600786,12,295,420.61795836154465
"79500US0802005","Northeast Colorado Springs PUMA, CO",2018,55089.99166666667,52202.51682094367,15,360,464.4200462380321
"79500US0802005","Northeast Colorado Springs PUMA, CO",2019,45938.13563829787,41299.91935813967,15,376,474.60379230267586
"79500US0802005","Northeast Colorado Springs PUMA, CO",2020,52092.2,45854.849846510806,14,310,431.1964898065237
"79500US0802005","Northeast Colorado Springs PUMA, CO",2021,63830.813559322036,61530.127465800484,17,354,460.62366645626474
"79500US0802005","Northeast Colorado Springs PUMA, CO",2022,72132.3448275862,80719.38516079141,16,319,437.4737196441921
"79500US0802005","Northeast Colorado Springs PUMA, CO",2023,88771.01994301994,72579.25006029187,16,351,458.8141817816383
"79500US0802006","South Colorado Springs PUMA, CO",2014,74213.16304347826,119475.26754876456,5,92,235.26012920208785
"79500US0802006","South Colorado Springs PUMA, CO",2015,61171.86776859504,116064.23772393394,6,121,269.7279325917018
"79500US0802006","South Colorado Springs PUMA, CO",2016,46310.43529411765,90841.07673583039,5,85,226.15811741224616
"79500US0802006","South Colorado Springs PUMA, CO",2017,47087.88679245283,72526.59632200308,6,106,252.51092049445623
"79500US0802006","South Colorado Springs PUMA, CO",2018,45435.064220183485,72464.0785570327,6,109,256.05971966024225
"79500US0802006","South Colorado Springs PUMA, CO",2019,46384.67592592593,75001.43903169966,6,108,254.89253826215293
"79500US0802006","South Colorado Springs PUMA, CO",2020,62811.35636363636,25786.282939970082,6,275,406.12931947288314
"79500US0802006","South Colorado Springs PUMA, CO",2021,59741.314176245214,31956.48354752613,5,261,395.71461464630454
"79500US0802006","South Colorado Springs PUMA, CO",2022,63611.28571428572,47244.86224914468,7,287,414.99561512722585
"79500US0802006","South Colorado Springs PUMA, CO",2023,65090.58024691358,48855.888190170575,10,324,440.8408827177558
"79500US0802101","Central Mountain PUMA, CO",2014,64437.87258687259,48925.7875651381,10,259,393.7934242417948
"79500US0802101","Central Mountain PUMA, CO",2015,81000.31390134529,85586.16569499833,10,223,365.5717830040611
"79500US0802101","Central Mountain PUMA, CO",2016,55224.78810408922,37669.15856065542,11,269,401.25471023986876
"79500US0802101","Central Mountain PUMA, CO",2017,60905.15833333333,37868.132696544424,9,240,379.14214547512626
"79500US0802101","Central Mountain PUMA, CO",2018,65046.3,37671.606545731585,11,270,401.99183299464124
"79500US0802101","Central Mountain PUMA, CO",2019,57370.43119266055,37939.79979858244,8,218,361.46925312095277
"79500US0802101","Central Mountain PUMA, CO",2020,60420.58048780488,38653.68563226519,8,205,350.60588441910664
"79500US0802101","Central Mountain PUMA, CO",2021,116558.60305343512,311063.31897892244,6,131,280.53108131085753
"79500US0802101","Central Mountain PUMA, CO",2022,94570.79357798165,223166.64292308802,12,218,361.6124455823311
"79500US0802101","Central Mountain PUMA, CO",2023,92416.05514705883,188769.1544107242,10,272,403.68958659148774
"79500US0802200","Southwest Colorado PUMA, CO",2014,36421.55421686747,51085.63424525272,14,166,315.7838411191303
"79500US0802200","Southwest Colorado PUMA, CO",2015,57302.78378378379,52540.064762926224,19,259,394.0707449816057
"79500US0802200","Southwest Colorado PUMA, CO",2016,45121.828571428574,41335.5374755137,18,245,383.3602773087553
"79500US0802200","Southwest Colorado PUMA, CO",2017,45003.739583333336,40414.421090502576,20,288,415.4763588530628
"79500US0802200","Southwest Colorado PUMA, CO",2018,46291.630508474576,40729.30038718777,18,295,420.47544686161257
"79500US0802200","Southwest Colorado PUMA, CO",2019,45419.842281879195,38221.13976038153,17,298,422.6136260955797
"79500US0802200","Southwest Colorado PUMA, CO",2020,46490.20945945946,38724.40277619831,18,296,421.2105773981607
"79500US0802200","Southwest Colorado PUMA, CO",2021,55229.92523364486,73729.694018532,17,214,358.42266449671945
"79500US0802200","Southwest Colorado PUMA, CO",2022,65469.70238095238,76717.40163587534,17,252,388.8169387432136
"79500US0802200","Southwest Colorado PUMA, CO",2023,67240.90972222222,66025.6313245878,17,288,415.52586988740075
"79500US0802301","Pueblo PUMA, CO",2014,125050.74074074074,237586.2232220295,11,162,312.0561518390968
"79500US0802301","Pueblo PUMA, CO",2015,106298.23255813954,218669.8843011707,10,172,321.52148862346775
"79500US0802301","Pueblo PUMA, CO",2016,103807.18181818182,228371.58829188833,9,165,314.92879280281034
"79500US0802301","Pueblo PUMA, CO",2017,100300.23602484472,236660.14589202212,9,161,311.1057767691079
"79500US0802301","Pueblo PUMA, CO",2018,59896.74515235457,35148.615671352956,16,361,465.0977174675998
"79500US0802301","Pueblo PUMA, CO",2019,66996.41269841269,80294.35044398825,22,441,513.7533906295328
"79500US0802301","Pueblo PUMA, CO",2020,67126.28028503562,84814.50541710887,24,421,502.07817558616705
"79500US0802301","Pueblo PUMA, CO",2021,68984.26464208243,83055.74341966242,26,461,525.2394820682194
"79500US0802301","Pueblo PUMA, CO",2022,76336.48130841121,96439.90646339447,23,428,506.1623283756513
"79500US0802301","Pueblo PUMA, CO",2023,65978.48547717843,172962.01888922797,17,241,380.41975852528924
"79500US0802401","West Central Colorado PUMA, CO",2014,47887.55921052631,44418.30488950456,16,304,426.52410643045243
"79500US0802401","West Central Colorado PUMA, CO",2015,44071.52380952381,45856.07258740967,14,294,419.4472626591073
"79500US0802401","West Central Colorado PUMA, CO",2016,39172.54076086957,30248.090899391893,18,368,468.81068045735526
"79500US0802401","West Central Colorado PUMA, CO",2017,45123.37939698492,35820.17578014614,19,398,487.3639378420898
"79500US0802401","West Central Colorado PUMA, CO",2018,52270.295514511876,43437.29651594826,18,379,475.73522658768763
"79500US0802401","West Central Colorado PUMA, CO",2019,57139.0390625,44283.37066726654,22,384,478.8190425454034
"79500US0802401","West Central Colorado PUMA, CO",2020,48244.24890829694,43438.02208881924,25,458,522.5094389161704
"79500US0802401","West Central Colorado PUMA, CO",2021,49109.7328990228,61711.71594909556,19,307,428.5547363878273
"79500US0802401","West Central Colorado PUMA, CO",2022,56829.25089605735,79294.54872582792,18,279,408.6973656218955
"79500US0802401","West Central Colorado PUMA, CO",2023,50824.79496402878,74112.43150344845,17,278,407.9565377588717
"79500US0802501","Mesa PUMA, CO",2014,40442.40718562874,28443.99659972946,9,167,316.805858576433
"79500US0802501","Mesa PUMA, CO",2015,41036.7265625,38409.539007527856,8,128,277.4564140335263
"79500US0802501","Mesa PUMA, CO",2016,53095.642857142855,94511.79762512597,11,210,355.13230925949364
"79500US0802501","Mesa PUMA, CO",2017,59844.50892857143,90740.07959059523,10,224,366.7348184420868
"79500US0802501","Mesa PUMA, CO",2018,62828.73056994819,103944.36227130743,7,193,340.5104199208651
"79500US0802501","Mesa PUMA, CO",2019,66099.6875,96965.02137998877,9,240,379.57753184423393
"79500US0802501","Mesa PUMA, CO",2020,74999.52351097179,77408.62897018823,12,319,437.32706534275735
"79500US0802501","Mesa PUMA, CO",2021,77275.95539033457,63826.080831786625,10,269,401.7730234708287
"79500US0802501","Mesa PUMA, CO",2022,101514.31518624641,81806.50201804996,13,349,457.35866669729563
"79500US0802501","Mesa PUMA, CO",2023,108714.73732718894,73857.70614351009,17,434,509.7036627076288
"79500US0920100","Northwest Hills PUMA, CT",2014,62487.86135693215,42683.95284679747,20,339,451.1765348272222
"79500US0920100","Northwest Hills PUMA, CT",2015,63396.35114503817,44899.0243129176,21,393,485.6499215135868
"79500US0920100","Northwest Hills PUMA, CT",2016,77243.60398230089,72417.27040373358,24,452,520.6744001488803
"79500US0920100","Northwest Hills PUMA, CT",2017,83492.42468239565,78892.68039425454,27,551,574.561067150042
"79500US0920100","Northwest Hills PUMA, CT",2018,83735.29885057472,70866.90396875639,29,609,603.8435778427665
"79500US0920100","Northwest Hills PUMA, CT",2019,91879.86177474403,79936.15484595459,33,586,592.3859392988583
"79500US0920100","Northwest Hills PUMA, CT",2020,97375.1447368421,84291.0623661703,28,532,564.5788619837241
"79500US0920100","Northwest Hills PUMA, CT",2021,98956.78151260504,80525.02850163697,33,595,596.8526576218002
"79500US0920100","Northwest Hills PUMA, CT",2022,105874.87006960557,87856.00495674915,24,431,507.9855080707336
"79500US0920100","Northwest Hills PUMA, CT",2023,108691.96707818931,159476.88722542414,20,243,381.8575265367116
"79500US0920201","Hartford Town PUMA, CT",2016,53809.12903225807,73582.69479423738,5,62,193.18863091397043
"79500US0920201","Hartford Town PUMA, CT",2017,42248.75886524823,42831.22447513173,9,141,291.09586629240823
"79500US0920201","Hartford Town PUMA, CT",2018,48548.41573033708,41763.05246034366,11,178,326.95051800936255
"79500US0920201","Hartford Town PUMA, CT",2019,48279.27428571429,42748.16908311451,11,175,324.2188733277581
"79500US0920201","Hartford Town PUMA, CT",2020,46400.642857142855,38550.16956720727,11,154,304.20782883255606
"79500US0920201","Hartford Town PUMA, CT",2021,54258.051612903226,78332.26332379047,10,155,305.19549829110593
"79500US0920201","Hartford Town PUMA, CT",2022,125658.20118343196,198384.16962888106,9,169,318.65393269641515
"79500US0920201","Hartford Town PUMA, CT",2023,139956.62962962964,221269.06358667123,8,162,312.00498570739757
"79500US0920202","Connecticut River North PUMA, CT",2014,65088.52491694352,52441.63822087555,17,301,425.1102395415363
"79500US0920202","Connecticut River North PUMA, CT",2015,70866.64649681529,51718.51277752615,19,314,434.16781175892334
"79500US0920202","Connecticut River North PUMA, CT",2016,75642.9017094017,69544.93622196566,15,234,375.00238603799244
"79500US0920202","Connecticut River North PUMA, CT",2017,75790.48044692738,85655.56582160592,11,179,328.09813043905706
"79500US0920202","Connecticut River North PUMA, CT",2018,63917.78571428572,62537.602925160325,13,266,399.738638743817
"79500US0920202","Connecticut River North PUMA, CT",2019,79789.08707124011,82848.70981063608,17,379,476.81525266470857
"79500US0920202","Connecticut River North PUMA, CT",2020,88174.46301369862,92673.95399161927,19,365,467.97420727448457
"79500US0920202","Connecticut River North PUMA, CT",2021,90019.74519230769,87854.87569522325,23,416,499.42785050748716
"79500US0920202","Connecticut River North PUMA, CT",2022,102562.64406779662,75737.92603748292,23,531,563.8888091162473
"79500US0920202","Connecticut River North PUMA, CT",2023,97705.94326241135,83796.74953751065,25,564,580.9935139780794
"79500US0920203","Capitol East PUMA, CT",2014,43213.95505617977,51164.07215907738,11,178,327.1712994896184
"79500US0920203","Capitol East PUMA, CT",2015,62064.95075757576,59555.9784456803,13,264,398.2246176657288
"79500US0920203","Capitol East PUMA, CT",2016,65589.59375,59371.24432965419,16,288,415.866148436947
"79500US0920203","Capitol East PUMA, CT",2017,74684.47697368421,48591.97679164307,17,304,427.2216896550059
"79500US0920203","Capitol East PUMA, CT",2018,67987.51005025125,48678.44924311005,21,398,488.51981660472546
"79500US0920203","Capitol East PUMA, CT",2019,67510.66033755275,43344.378002694204,24,474,532.8422726182039
"79500US0920203","Capitol East PUMA, CT",2020,59066.25304136253,41327.08070539541,23,411,496.35318805987276
"79500US0920203","Capitol East PUMA, CT",2021,56911.43766578249,39388.87912327996,20,377,475.4760795963033
"79500US0920203","Capitol East PUMA, CT",2022,56817.19805194805,46523.10283617041,17,308,429.71286938587156
"79500US0920203","Capitol East PUMA, CT",2023,73265.1806167401,43516.805409935994,14,227,369.1143112311934
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2014,50925.42975206611,69242.25153922633,6,121,269.75900078316863
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2015,54659.54,81214.48999975207,5,100,245.28515173765533
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2016,60984.7972972973,74642.78334767441,8,148,298.2683711701151
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2017,82289,75075.16117170038,13,293,419.1046163572792
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2018,74272.38648648649,61384.03717604262,14,370,470.64587400344897
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2019,80597.84303797469,61216.736711613274,16,395,486.1637083655139
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2020,81062.24060150376,61302.543763678135,17,399,488.5578231827878
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2021,82790.96585365853,64019.36969842195,15,410,495.2423609593852
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2022,69574.98240469208,33247.083402713884,14,341,452.2248820965029
"79500US0920204","East Hartford, Manchester & Vernon Towns PUMA, CT",2023,70817.74161073826,46435.50927543911,14,298,422.9230402923949
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2014,63189.541666666664,78655.09859436213,17,288,415.61684590761456
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2015,64462.438356164384,44689.86009368497,19,365,467.59826742193815
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2016,63121.70694864048,47362.25605737714,18,331,445.41914071571637
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2017,58713.37960339944,41342.26763540699,17,353,459.8903694093087
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2018,69856.03917525773,70020.7921820209,19,485,538.4629751159582
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2019,78804.31960461284,66171.32809196608,26,607,601.7926130175531
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2020,73546.67172675522,75782.08100466843,22,527,561.1059340907408
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2021,75704.96448598131,79581.25771052897,21,535,565.3570566348412
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2022,102359.7784522003,74750.43953029353,24,659,626.6475442309863
"79500US0920205","Glastonbury, Wethersfield, Rocky Hill & Newington Towns PUMA, CT",2023,92281.4487004104,59833.98382761143,26,731,659.6371367604241
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2014,64654.35849056604,56626.853845939186,10,212,356.72641400683256
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2015,58154.28571428572,40913.3962987194,9,203,349.09661745329123
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2016,57053.55760368663,40207.78257961928,10,217,360.9034020713224
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2017,64005.515837104074,31522.848270467326,11,221,364.20201881466863
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2018,63423.55284552846,25346.83261434135,12,246,384.1556401052688
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2019,57825.22549019608,27060.04525376699,11,204,349.9668867187642
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2020,58617.02617801047,28855.508300654736,10,191,338.66107666344493
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2021,58491.996503496506,22106.63932262196,11,286,414.03504296440155
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2022,72778.0891891892,59205.83188759685,16,370,471.10339939454843
"79500US0920206","New Britain, Southington, Berlin & Plainville Towns PUMA, CT",2023,67161.51413881748,60316.25525637185,15,389,482.98549878110816
"79500US0920207","Capitol West PUMA, CT",2014,69565.9125248509,67628.21566903322,28,503,548.8217243402323
"79500US0920207","Capitol West PUMA, CT",2015,83638.6404886562,108339.15646108393,29,573,585.5192244283227
"79500US0920207","Capitol West PUMA, CT",2016,86820.13008130081,104804.62682089984,31,615,606.4512325515733
"79500US0920207","Capitol West PUMA, CT",2017,82200.35606060606,115171.98648521816,25,528,562.2276453105831
"79500US0920207","Capitol West PUMA, CT",2018,84800.15055762081,118811.85049373544,25,538,567.4992900700958
"79500US0920207","Capitol West PUMA, CT",2019,79159.58469055375,105768.58811468203,29,614,605.9645623331039
"79500US0920207","Capitol West PUMA, CT",2020,91637.78752107926,115011.43199896967,28,593,595.5757025495652
"79500US0920207","Capitol West PUMA, CT",2021,98623.42320261437,115394.62683824,30,612,605.0032603084467
"79500US0920207","Capitol West PUMA, CT",2022,119010.65153970827,125230.07021532519,35,617,607.3972388855967
"79500US0920207","Capitol West PUMA, CT",2023,123063.42396313364,124149.2945331825,35,651,623.8280364022091
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2014,27903.466165413534,55768.01788161525,6,133,282.7958904617012
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2015,42522.343558282206,74135.03035888379,8,163,312.99099261412084
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2016,51061.37719298246,100427.53597300425,7,114,261.8682135247211
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2017,60366.12790697674,69133.8150338582,12,172,321.4919791414951
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2018,75000.2357142857,62755.024773454,10,140,290.13670619141743
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2019,71254.59541984733,67330.94216094501,10,131,280.6764194220917
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2020,61116.01063829787,52758.987457286785,8,94,237.83005850265232
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2021,58420.706806282724,40169.332398081984,10,191,338.715726978154
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2022,64762.51973684211,57978.793343627745,6,152,302.2802713827826
"79500US0920301","Northeastern Planning Region & Stafford Town PUMA, CT",2023,87923.664,72937.8887185571,7,125,274.16706373856636
"79500US0920401","Shoreline Southeastern PUMA, CT",2014,50832.52028639618,39959.45857894861,23,419,500.95947261539504
"79500US0920401","Shoreline Southeastern PUMA, CT",2015,53434.348773841964,44649.95759457664,20,367,469.0249019309852
"79500US0920401","Shoreline Southeastern PUMA, CT",2016,77191.8486238532,78842.35570082269,22,436,510.9726934573426
"79500US0920401","Shoreline Southeastern PUMA, CT",2017,76481.76296296297,86305.88390540365,23,405,492.59166477977004
"79500US0920401","Shoreline Southeastern PUMA, CT",2018,79875.54545454546,101818.4637959692,17,330,444.8882331853565
"79500US0920401","Shoreline Southeastern PUMA, CT",2019,89264.00952380952,100641.24458425777,16,315,434.7029663001643
"79500US0920401","Shoreline Southeastern PUMA, CT",2020,81907.38878504673,60242.01415887924,18,535,565.5552317835071
"79500US0920401","Shoreline Southeastern PUMA, CT",2021,78115.5905511811,36396.75992511969,16,508,551.2057789274949
"79500US0920401","Shoreline Southeastern PUMA, CT",2022,92582.15761821366,51364.80972842907,17,571,583.9436583206722
"79500US0920401","Shoreline Southeastern PUMA, CT",2023,97143.30528052805,56389.31296407295,18,606,601.3085623406103
"79500US0920402","Inland Southeastern PUMA, CT",2014,85075.38167938932,96215.75040779778,14,262,396.64346122488774
"79500US0920402","Inland Southeastern PUMA, CT",2015,79039.44604316547,99357.78786337558,14,278,408.5177376774541
"79500US0920402","Inland Southeastern PUMA, CT",2016,50124.67647058824,72925.22724032453,12,204,350.1445388835388
"79500US0920402","Inland Southeastern PUMA, CT",2017,43434.18817204301,74405.17731287866,11,186,334.3785036321644
"79500US0920402","Inland Southeastern PUMA, CT",2018,51828.231578947365,89246.06689501912,11,190,337.93551183624885
"79500US0920402","Inland Southeastern PUMA, CT",2019,49518.48736462094,63542.09742297198,13,277,407.76508062222103
"79500US0920402","Inland Southeastern PUMA, CT",2020,50169.41196013289,75923.86914963485,13,301,424.9991889006188
"79500US0920402","Inland Southeastern PUMA, CT",2021,49723.561497326205,62382.89171628658,16,374,473.476294726488
